filing_date,negative,positive,words,sentiment,sentiment.ratio,positive.ratio,negative.ratio,Year,TICKER
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,SNA
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,SNA
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,SNA
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,SNA
2011-03-01T00:00:00Z,2974,2958,134771,-16,-0.00011872,0.021948342,0.022067062,2011,PNC
2012-02-29T00:00:00Z,3289,3257,153338,-32,-0.000208689,0.021240658,0.021449347,2012,PNC
2013-03-01T00:00:00Z,3642,3736,172465,94,0.000545038,0.021662366,0.021117328,2013,PNC
2014-03-03T00:00:00Z,3717,3762,170567,45,0.000263826,0.022055849,0.021792023,2014,PNC
2015-03-02T00:00:00Z,3700,3745,171218,45,0.000262823,0.0218727,0.021609877,2015,PNC
2016-02-29T00:00:00Z,3567,3533,161267,-34,-0.00021083,0.021907768,0.022118598,2016,PNC
2017-02-28T00:00:00Z,2920,2851,126204,-69,-0.000546734,0.022590409,0.023137143,2017,PNC
2018-02-28T00:00:00Z,2688,2632,117835,-56,-0.000475241,0.022336318,0.022811559,2018,PNC
2019-03-01T00:00:00Z,2768,2689,117636,-79,-0.000671563,0.022858649,0.023530212,2019,PNC
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,PCAR
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,PCAR
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,PCAR
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,PCAR
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,PCAR
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,PCAR
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,CTL
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,CTL
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,CTL
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,CTL
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,CTL
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,CTL
2009-07-15T00:00:00Z,769,1331,65088,562,0.008634464,0.020449238,0.011814774,2009,FDX
2010-07-15T00:00:00Z,734,1230,61115,496,0.008115847,0.020125992,0.012010145,2010,FDX
2011-07-12T00:00:00Z,708,1247,60800,539,0.008865132,0.020509868,0.011644737,2011,FDX
2012-07-16T00:00:00Z,701,1228,61948,527,0.008507135,0.019823077,0.011315942,2012,FDX
2013-07-15T00:00:00Z,719,1285,65278,566,0.008670609,0.019685039,0.011014431,2013,FDX
2014-07-14T00:00:00Z,749,1284,64385,535,0.008309389,0.019942533,0.011633144,2014,FDX
2015-07-14T00:00:00Z,795,1376,70540,581,0.008236462,0.019506663,0.011270201,2015,FDX
2016-07-18T00:00:00Z,819,1493,75470,674,0.008930701,0.019782695,0.010851994,2016,FDX
2017-07-17T00:00:00Z,897,1521,78318,624,0.007967517,0.019420823,0.011453306,2017,FDX
2018-07-16T00:00:00Z,883,1685,81697,802,0.009816762,0.020624992,0.01080823,2018,FDX
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,ADI
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,ADI
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,ADI
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,ADI
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,ADI
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,ADI
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,LEG
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,LEG
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,LEG
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,LEG
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,LEG
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,LEG
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,NWL
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,NWL
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,NWL
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,NWL
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,NWL
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,NWL
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,AMD
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,AMD
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,AMD
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,AMD
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,AMD
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,AMD
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,LOW
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,LOW
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,LOW
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,LOW
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,LOW
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,LOW
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,PAYX
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,PAYX
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,PAYX
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,PAYX
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,PAYX
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,PAYX
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,NBL
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,NBL
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,NBL
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,NBL
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,NBL
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,NBL
2012-02-29T00:00:00Z,766,1310,55956,544,0.009721924,0.023411252,0.013689327,2012,TMO
2013-02-27T00:00:00Z,802,1337,56728,535,0.009430969,0.023568608,0.014137639,2013,TMO
2014-02-27T00:00:00Z,876,1339,59184,463,0.00782306,0.022624358,0.014801298,2014,TMO
2015-02-26T00:00:00Z,855,1365,58706,510,0.008687357,0.023251456,0.014564099,2015,TMO
2016-02-25T00:00:00Z,769,1243,53975,474,0.008781843,0.02302918,0.014247337,2016,TMO
2017-02-28T00:00:00Z,747,1293,56101,546,0.009732447,0.023047718,0.013315271,2017,TMO
2018-02-28T00:00:00Z,768,1341,56117,573,0.01021081,0.023896502,0.013685692,2018,TMO
2019-02-27T00:00:00Z,735,1321,55273,586,0.010601921,0.023899553,0.013297632,2019,TMO
2010-02-19T00:00:00Z,933,980,47831,47,0.000982626,0.020488804,0.019506178,2010,CSX
2011-02-18T00:00:00Z,790,908,44270,118,0.002665462,0.020510504,0.017845042,2011,CSX
2012-02-21T00:00:00Z,772,923,44383,151,0.003402204,0.020796251,0.017394047,2012,CSX
2013-02-19T00:00:00Z,738,962,43593,224,0.00513844,0.022067763,0.016929324,2013,CSX
2014-02-12T00:00:00Z,743,1006,44557,263,0.005902552,0.022577822,0.01667527,2014,CSX
2015-02-11T00:00:00Z,759,981,42874,222,0.005177963,0.022881,0.017703037,2015,CSX
2016-02-10T00:00:00Z,755,1021,42966,266,0.006190942,0.023762975,0.017572034,2016,CSX
2017-02-14T00:00:00Z,806,1093,45710,287,0.006278714,0.023911617,0.017632903,2017,CSX
2018-02-07T00:00:00Z,719,1100,46034,381,0.008276491,0.023895382,0.01561889,2018,CSX
2019-02-06T00:00:00Z,700,1090,45359,390,0.008598073,0.024030512,0.015432439,2019,CSX
2011-02-28T00:00:00Z,1118,1422,60547,304,0.005020893,0.023485887,0.018464994,2011,TMK
2012-02-28T00:00:00Z,1124,1432,58034,308,0.005307234,0.02467519,0.019367957,2012,TMK
2013-02-28T00:00:00Z,1057,1391,58642,334,0.005695577,0.023720201,0.018024624,2013,TMK
2014-02-28T00:00:00Z,987,1406,58881,419,0.007116048,0.023878671,0.016762623,2014,TMK
2015-02-27T00:00:00Z,977,1435,59571,458,0.007688305,0.024088902,0.016400598,2015,TMK
2016-02-26T00:00:00Z,967,1319,54475,352,0.00646168,0.024212942,0.017751262,2016,TMK
2017-02-27T00:00:00Z,972,1356,55645,384,0.00690089,0.024368766,0.017467877,2017,TMK
2018-02-27T00:00:00Z,939,1332,54515,393,0.007209025,0.024433642,0.017224617,2018,TMK
2019-03-01T00:00:00Z,977,1268,53126,291,0.005477544,0.023867786,0.018390242,2019,TMK
2010-02-25T00:00:00Z,1253,1232,61810,-21,-0.000339751,0.01993205,0.020271801,2010,ESV
2011-02-24T00:00:00Z,1440,1574,70229,134,0.001908044,0.022412394,0.02050435,2011,ESV
2012-02-24T00:00:00Z,1334,1773,78098,439,0.005621143,0.022702246,0.017081103,2012,ESV
2013-02-22T00:00:00Z,1203,1450,71295,247,0.003464479,0.020338032,0.016873554,2013,ESV
2014-02-26T00:00:00Z,1194,1435,69665,241,0.003459413,0.020598579,0.017139166,2014,ESV
2015-03-02T00:00:00Z,1542,1630,77444,88,0.001136305,0.021047467,0.019911162,2015,ESV
2016-02-25T00:00:00Z,1848,1737,82898,-111,-0.001338995,0.020953461,0.022292456,2016,ESV
2017-02-28T00:00:00Z,1693,1546,76973,-147,-0.001909761,0.020084965,0.021994725,2017,ESV
2018-02-27T00:00:00Z,1748,1717,80076,-31,-0.000387132,0.02144213,0.021829262,2018,ESV
2019-02-28T00:00:00Z,1758,1679,80970,-79,-0.00097567,0.020736075,0.021711745,2019,ESV
2019-02-28T00:00:00Z,1588,2512,95354,924,0.009690207,0.026343939,0.016653732,2019,CI
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,LTD
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,LTD
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,LTD
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,LTD
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,LTD
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,LTD
2010-02-17T00:00:00Z,844,864,41608,20,0.000480677,0.020765237,0.020284561,2010,NSC
2011-02-17T00:00:00Z,832,879,42948,47,0.001094347,0.020466611,0.019372264,2011,NSC
2012-02-15T00:00:00Z,795,899,43024,104,0.002417255,0.020895314,0.018478059,2012,NSC
2013-02-15T00:00:00Z,813,862,41814,49,0.001171856,0.020615105,0.019443249,2013,NSC
2014-02-14T00:00:00Z,802,830,39995,28,0.000700088,0.020752594,0.020052507,2014,NSC
2015-02-11T00:00:00Z,684,762,37167,78,0.002098636,0.020502058,0.018403422,2015,NSC
2016-02-08T00:00:00Z,688,756,36742,68,0.001850743,0.020575908,0.018725165,2016,NSC
2017-02-06T00:00:00Z,640,734,34942,94,0.002690172,0.021006239,0.018316067,2017,NSC
2018-02-05T00:00:00Z,620,746,34851,126,0.003615391,0.021405412,0.01779002,2018,NSC
2019-02-08T00:00:00Z,612,714,34865,102,0.00292557,0.02047899,0.01755342,2019,NSC
2010-03-01T00:00:00Z,600,561,22526,-39,-0.001731333,0.024904555,0.026635887,2010,PGR
2011-03-01T00:00:00Z,619,597,23215,-22,-0.000947663,0.025716132,0.026663795,2011,PGR
2012-02-28T00:00:00Z,665,633,24734,-32,-0.001293766,0.025592302,0.026886068,2012,PGR
2013-02-26T00:00:00Z,686,649,25179,-37,-0.001469479,0.025775448,0.027244926,2013,PGR
2014-02-26T00:00:00Z,691,659,25668,-32,-0.001246688,0.025673991,0.026920679,2014,PGR
2015-03-02T00:00:00Z,730,706,27188,-24,-0.000882742,0.025967339,0.026850081,2015,PGR
2016-02-29T00:00:00Z,619,640,24996,21,0.000840134,0.025604097,0.024763962,2016,PGR
2017-03-01T00:00:00Z,548,638,24101,90,0.003734285,0.026471931,0.022737646,2017,PGR
2018-02-27T00:00:00Z,576,676,25118,100,0.003981209,0.026912971,0.022931762,2018,PGR
2019-02-27T00:00:00Z,534,601,23110,67,0.002899178,0.026006058,0.02310688,2019,PGR
2010-03-01T00:00:00Z,784,1175,80209,391,0.004874765,0.014649229,0.009774464,2010,PSA
2011-03-01T00:00:00Z,730,1157,79407,427,0.00537736,0.014570504,0.009193144,2011,PSA
2012-02-27T00:00:00Z,721,1128,75713,407,0.005375563,0.014898366,0.009522803,2012,PSA
2013-02-26T00:00:00Z,642,981,71185,339,0.004762239,0.013780993,0.009018754,2013,PSA
2014-02-26T00:00:00Z,620,910,71652,290,0.00404734,0.012700274,0.008652934,2014,PSA
2015-02-25T00:00:00Z,608,873,71235,265,0.003720081,0.012255212,0.00853513,2015,PSA
2016-02-29T00:00:00Z,508,706,39701,198,0.00498728,0.017782927,0.012795647,2016,PSA
2017-03-01T00:00:00Z,491,737,40806,246,0.006028525,0.018061069,0.012032544,2017,PSA
2018-03-01T00:00:00Z,536,760,41451,224,0.005403971,0.018334901,0.01293093,2018,PSA
2019-02-27T00:00:00Z,587,816,43800,229,0.005228311,0.018630137,0.013401826,2019,PSA
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,STZ
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,STZ
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,STZ
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,STZ
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,STZ
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,STZ
2010-02-26T00:00:00Z,1446,2854,129619,1408,0.010862605,0.022018377,0.011155772,2010,D
2011-02-28T00:00:00Z,1460,2720,124013,1260,0.010160225,0.021933184,0.011772959,2011,D
2012-02-28T00:00:00Z,1479,2735,125696,1256,0.009992363,0.021758847,0.011766484,2012,D
2013-02-28T00:00:00Z,1561,2747,128986,1186,0.009194796,0.021296885,0.012102089,2013,D
2014-02-28T00:00:00Z,1620,2676,128140,1056,0.008240986,0.020883409,0.012642422,2014,D
2015-02-27T00:00:00Z,1525,2252,116796,727,0.006224528,0.019281482,0.013056954,2015,D
2016-02-26T00:00:00Z,1536,2357,122385,821,0.006708338,0.019258896,0.012550558,2016,D
2017-02-28T00:00:00Z,1499,2341,122542,842,0.006871114,0.019103654,0.012232541,2017,D
2018-02-27T00:00:00Z,1633,2636,130970,1003,0.007658242,0.020126747,0.012468504,2018,D
2019-02-28T00:00:00Z,1836,2916,144697,1080,0.007463873,0.020152457,0.012688584,2019,D
2010-02-26T00:00:00Z,465,685,30566,220,0.00719754,0.022410521,0.015212982,2010,AOS
2011-02-24T00:00:00Z,544,694,32407,150,0.00462863,0.021415126,0.016786497,2011,AOS
2012-02-27T00:00:00Z,524,716,34933,192,0.005496236,0.020496379,0.015000143,2012,AOS
2013-02-27T00:00:00Z,549,701,33456,152,0.004543281,0.020952893,0.016409613,2013,AOS
2014-02-20T00:00:00Z,173,170,9206,-3,-0.000325874,0.018466218,0.018792092,2014,AOS
2015-02-17T00:00:00Z,156,158,8901,2,0.000224694,0.017750815,0.017526121,2015,AOS
2016-02-17T00:00:00Z,138,137,8129,-1,-0.000123016,0.016853241,0.016976258,2016,AOS
2017-02-17T00:00:00Z,139,147,8556,8,0.000935016,0.017180926,0.016245909,2017,AOS
2018-02-16T00:00:00Z,136,158,8846,22,0.002487,0.01786118,0.01537418,2018,AOS
2019-02-15T00:00:00Z,458,699,31176,241,0.007730305,0.022421093,0.014690788,2019,AOS
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,COO
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,COO
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,COO
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,COO
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,COO
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,COO
2004-03-30T00:00:00Z,653,921,51473,268,0.005206613,0.017892876,0.012686263,2004,VZ
2005-03-16T00:00:00Z,796,1084,58840,288,0.00489463,0.018422842,0.013528212,2005,VZ
2006-03-15T00:00:00Z,991,1288,67365,297,0.004408818,0.019119721,0.014710903,2006,VZ
2007-04-02T00:00:00Z,934,1293,65331,359,0.005495094,0.019791523,0.014296429,2007,VZ
2008-04-29T00:00:00Z,669,906,44793,237,0.005291005,0.020226375,0.014935369,2008,VZ
2009-03-31T00:00:00Z,644,898,42510,254,0.005975065,0.021124441,0.015149377,2009,VZ
2010-02-25T00:00:00Z,78,199,11821,121,0.010236021,0.016834447,0.006598427,2010,SBC
2011-03-01T00:00:00Z,76,187,10903,111,0.010180684,0.017151243,0.006970559,2011,SBC
2012-02-24T00:00:00Z,72,200,11436,128,0.011192725,0.017488632,0.006295908,2012,SBC
2013-02-22T00:00:00Z,87,207,12636,120,0.009496676,0.016381766,0.00688509,2013,SBC
2014-02-21T00:00:00Z,87,201,12443,114,0.009161778,0.016153661,0.006991883,2014,SBC
2015-02-20T00:00:00Z,80,200,12444,120,0.009643202,0.016072003,0.006428801,2015,SBC
2016-02-18T00:00:00Z,85,242,13899,157,0.011295777,0.017411325,0.006115548,2016,SBC
2017-02-17T00:00:00Z,88,243,13878,155,0.011168756,0.017509728,0.006340971,2017,SBC
2018-02-20T00:00:00Z,88,246,13635,158,0.011587825,0.018041804,0.006453979,2018,SBC
2019-02-20T00:00:00Z,106,257,15559,151,0.009704994,0.016517771,0.006812777,2019,SBC
2011-02-28T00:00:00Z,138,224,12909,86,0.006662019,0.017352235,0.010690216,2011,USB
2012-02-23T00:00:00Z,200,245,13813,45,0.003257801,0.017736915,0.014479114,2012,USB
2013-02-22T00:00:00Z,222,248,14431,26,0.001801677,0.017185226,0.015383549,2013,USB
2014-02-21T00:00:00Z,252,287,16287,35,0.002148953,0.017621416,0.015472463,2014,USB
2015-02-27T00:00:00Z,251,289,16334,38,0.002326436,0.017693155,0.01536672,2015,USB
2016-02-25T00:00:00Z,293,333,18123,40,0.00220714,0.018374441,0.016167301,2016,USB
2017-02-23T00:00:00Z,297,330,17342,33,0.001902895,0.019028947,0.017126052,2017,USB
2018-02-22T00:00:00Z,293,329,17313,36,0.002079362,0.019003061,0.016923699,2018,USB
2019-02-22T00:00:00Z,347,362,18556,15,0.000808364,0.019508515,0.018700151,2019,USB
2010-03-25T00:00:00Z,378,566,30973,188,0.006069803,0.018273981,0.012204178,2010,HD
2011-03-24T00:00:00Z,365,609,31632,244,0.007713708,0.019252656,0.011538948,2011,HD
2012-03-22T00:00:00Z,330,641,31347,311,0.009921205,0.020448528,0.010527323,2012,HD
2013-03-28T00:00:00Z,323,661,30745,338,0.010993658,0.021499431,0.010505773,2013,HD
2014-03-27T00:00:00Z,342,651,31838,309,0.009705384,0.020447264,0.010741881,2014,HD
2015-03-26T00:00:00Z,515,713,36509,198,0.00542332,0.019529431,0.014106111,2015,HD
2016-03-24T00:00:00Z,550,770,39133,220,0.005621854,0.019676488,0.014054634,2016,HD
2017-03-23T00:00:00Z,486,757,37177,271,0.007289453,0.020362052,0.013072599,2017,HD
2018-03-22T00:00:00Z,460,816,34816,356,0.010225184,0.0234375,0.013212316,2018,HD
2019-03-28T00:00:00Z,515,887,37219,372,0.009994895,0.023831914,0.013837019,2019,HD
2001-04-02T00:00:00Z,320,690,36311,370,0.01018975,0.019002506,0.008812756,2001,MNS
2002-04-01T00:00:00Z,348,770,37566,422,0.011233562,0.020497258,0.009263696,2002,MNS
2003-03-31T00:00:00Z,451,913,42354,462,0.010908061,0.021556406,0.010648345,2003,MNS
2006-04-17T00:00:00Z,1007,1421,66366,414,0.006238134,0.021411566,0.015173432,2006,MNS
2006-06-12T00:00:00Z,817,1207,56494,390,0.006903388,0.021365101,0.014461713,2006,MNS
2007-03-01T00:00:00Z,614,1002,44491,388,0.008720865,0.022521409,0.013800544,2007,MNS
2008-03-10T00:00:00Z,628,1041,46144,413,0.008950243,0.022559813,0.01360957,2008,MNS
2009-03-16T00:00:00Z,644,1043,45358,399,0.008796684,0.022994841,0.014198157,2009,MNS
2001-04-02T00:00:00Z,320,690,36311,370,0.01018975,0.019002506,0.008812756,2001,MSCS
2002-04-01T00:00:00Z,348,770,37566,422,0.011233562,0.020497258,0.009263696,2002,MSCS
2003-03-31T00:00:00Z,451,913,42354,462,0.010908061,0.021556406,0.010648345,2003,MSCS
2006-04-17T00:00:00Z,1007,1421,66366,414,0.006238134,0.021411566,0.015173432,2006,MSCS
2006-06-12T00:00:00Z,817,1207,56494,390,0.006903388,0.021365101,0.014461713,2006,MSCS
2007-03-01T00:00:00Z,614,1002,44491,388,0.008720865,0.022521409,0.013800544,2007,MSCS
2008-03-10T00:00:00Z,628,1041,46144,413,0.008950243,0.022559813,0.01360957,2008,MSCS
2009-03-16T00:00:00Z,644,1043,45358,399,0.008796684,0.022994841,0.014198157,2009,MSCS
2009-08-14T00:00:00Z,1091,1202,51638,111,0.00214958,0.023277431,0.021127852,2009,WDC
2010-08-13T00:00:00Z,1077,1153,50055,76,0.00151833,0.023034662,0.021516332,2010,WDC
2011-08-12T00:00:00Z,1053,1034,47144,-19,-0.000403021,0.021932802,0.022335822,2011,WDC
2012-08-20T00:00:00Z,1165,1317,56990,152,0.002667135,0.023109317,0.020442183,2012,WDC
2013-08-19T00:00:00Z,1084,1286,56636,202,0.003566636,0.022706406,0.01913977,2013,WDC
2014-08-15T00:00:00Z,1095,1298,57365,203,0.003538743,0.022627037,0.019088294,2014,WDC
2015-08-21T00:00:00Z,1100,1208,52939,108,0.002040084,0.022818716,0.020778632,2015,WDC
2016-08-29T00:00:00Z,1441,1611,72976,170,0.002329533,0.022075751,0.019746218,2016,WDC
2017-08-29T00:00:00Z,1508,1624,71488,116,0.00162265,0.022717099,0.021094449,2017,WDC
2018-08-24T00:00:00Z,1324,1453,67646,129,0.001906986,0.021479467,0.01957248,2018,WDC
2014-09-04T00:00:00Z,568,1037,45195,469,0.010377254,0.022945016,0.012567762,2014,ODETB
2015-06-18T00:00:00Z,536,883,38318,347,0.009055796,0.023044,0.013988204,2015,ODETB
2016-06-20T00:00:00Z,481,808,35254,327,0.009275543,0.022919385,0.013643842,2016,ODETB
2017-06-13T00:00:00Z,528,850,36496,322,0.008822885,0.023290224,0.014467339,2017,ODETB
2018-06-07T00:00:00Z,654,969,39063,315,0.008063897,0.024806082,0.016742186,2018,ODETB
2013-02-21T00:00:00Z,4847,4353,179158,-494,-0.002757343,0.024296989,0.027054332,2013,AIG
2014-02-20T00:00:00Z,5223,4422,183278,-801,-0.00437041,0.024127282,0.028497692,2014,AIG
2015-02-20T00:00:00Z,5156,4136,173083,-1020,-0.005893126,0.02389605,0.029789176,2015,AIG
2016-02-19T00:00:00Z,5278,3926,171760,-1352,-0.007871449,0.022857476,0.030728924,2016,AIG
2017-02-23T00:00:00Z,5272,3751,168493,-1521,-0.009027081,0.022262052,0.031289134,2017,AIG
2018-02-16T00:00:00Z,5453,3889,174489,-1564,-0.008963316,0.022287938,0.031251254,2018,AIG
2019-02-15T00:00:00Z,5708,4111,181088,-1597,-0.008818917,0.02270167,0.031520587,2019,AIG
2014-09-04T00:00:00Z,568,1037,45195,469,0.010377254,0.022945016,0.012567762,2014,ODETA
2015-06-18T00:00:00Z,536,883,38318,347,0.009055796,0.023044,0.013988204,2015,ODETA
2016-06-20T00:00:00Z,481,808,35254,327,0.009275543,0.022919385,0.013643842,2016,ODETA
2017-06-13T00:00:00Z,528,850,36496,322,0.008822885,0.023290224,0.014467339,2017,ODETA
2018-06-07T00:00:00Z,654,969,39063,315,0.008063897,0.024806082,0.016742186,2018,ODETA
2011-02-15T00:00:00Z,1064,1195,68845,131,0.001902825,0.017357833,0.015455008,2011,HCP
2012-02-14T00:00:00Z,1034,1269,72006,235,0.003263617,0.017623531,0.014359914,2012,HCP
2013-02-12T00:00:00Z,1048,1295,77688,247,0.003179384,0.016669241,0.013489857,2013,HCP
2014-02-11T00:00:00Z,1061,1271,74248,210,0.002828359,0.017118306,0.014289947,2014,HCP
2015-02-10T00:00:00Z,1091,1451,78200,360,0.004603581,0.018554987,0.013951407,2015,HCP
2016-02-09T00:00:00Z,1256,1569,86920,313,0.003601012,0.018051081,0.014450069,2016,HCP
2017-02-13T00:00:00Z,1338,1467,85939,129,0.001501065,0.017070248,0.015569183,2017,HCP
2018-02-13T00:00:00Z,1415,1498,84275,83,0.000984871,0.017775141,0.01679027,2018,HCP
2019-02-14T00:00:00Z,1474,1484,82659,10,0.000120979,0.017953278,0.017832299,2019,HCP
2010-02-23T00:00:00Z,2699,3118,124125,419,0.003375629,0.025119839,0.021744209,2010,STI
2011-02-25T00:00:00Z,2801,3311,136849,510,0.003726735,0.02419455,0.020467815,2011,STI
2012-02-24T00:00:00Z,3085,3260,139874,175,0.001251126,0.02330669,0.022055564,2012,STI
2013-02-27T00:00:00Z,2908,3218,138348,310,0.002240726,0.023260184,0.021019458,2013,STI
2014-02-24T00:00:00Z,2887,3127,136573,240,0.001757302,0.02289618,0.021138878,2014,STI
2015-02-24T00:00:00Z,2577,2748,122086,171,0.001400652,0.022508723,0.021108071,2015,STI
2016-02-23T00:00:00Z,2392,2493,113153,101,0.000892597,0.022032116,0.021139519,2016,STI
2017-02-24T00:00:00Z,2421,2539,115107,118,0.001025133,0.022057738,0.021032604,2017,STI
2018-02-23T00:00:00Z,2289,2551,113608,262,0.002306176,0.022454405,0.020148229,2018,STI
