filing_date,negative,positive,words,sentiment,sentiment.ratio,positive.ratio,negative.ratio,Year,TICKER
2016-11-22T00:00:00Z,1032,1336,57470,304,0.005289716,0.023246911,0.017957195,2016,JEC
2017-11-21T00:00:00Z,1123,1501,64988,378,0.005816458,0.023096572,0.017280113,2017,JEC
2018-11-21T00:00:00Z,1133,1558,66396,425,0.006400988,0.023465269,0.017064281,2018,JEC
2010-02-26T00:00:00Z,353,450,24480,97,0.003962418,0.018382353,0.014419935,2010,JBHT
2011-02-25T00:00:00Z,338,429,23048,91,0.003948282,0.018613329,0.014665047,2011,JBHT
2012-02-24T00:00:00Z,330,448,23377,118,0.005047696,0.019164136,0.014116439,2012,JBHT
2013-02-22T00:00:00Z,304,392,22290,88,0.003947959,0.017586362,0.013638403,2013,JBHT
2014-02-21T00:00:00Z,313,377,22054,64,0.002901968,0.017094405,0.014192437,2014,JBHT
2015-02-24T00:00:00Z,338,381,22836,43,0.001882992,0.016684183,0.014801191,2015,JBHT
2016-02-23T00:00:00Z,356,406,23500,50,0.00212766,0.017276596,0.015148936,2016,JBHT
2017-02-23T00:00:00Z,365,425,23424,60,0.002561475,0.018143784,0.015582309,2017,JBHT
2018-02-23T00:00:00Z,372,447,24067,75,0.0031163,0.01857315,0.01545685,2018,JBHT
2019-02-22T00:00:00Z,192,236,13168,44,0.003341434,0.017922236,0.014580802,2019,JBHT
2012-02-27T00:00:00Z,1843,2794,117643,951,0.008083779,0.023749819,0.01566604,2012,JEF
2013-02-25T00:00:00Z,1909,3212,126866,1303,0.010270679,0.025318052,0.015047373,2013,JEF
2014-02-28T00:00:00Z,2099,3328,128528,1229,0.009562119,0.025893191,0.016331072,2014,JEF
2015-02-27T00:00:00Z,2097,3358,130224,1261,0.009683315,0.025786337,0.016103022,2015,JEF
2016-02-19T00:00:00Z,2154,3309,131887,1155,0.008757497,0.02508966,0.016332163,2016,JEF
2017-02-27T00:00:00Z,1602,2182,90649,580,0.006398306,0.024070867,0.017672561,2017,JEF
2018-02-27T00:00:00Z,1602,2250,93598,648,0.006923225,0.024038975,0.01711575,2018,JEF
2009-06-26T00:00:00Z,206,237,14850,31,0.002087542,0.015959596,0.013872054,2009,SJM
2010-06-24T00:00:00Z,247,247,16085,0,0,0.015355922,0.015355922,2010,SJM
2011-06-28T00:00:00Z,255,273,15947,18,0.001128739,0.017119207,0.015990468,2011,SJM
2012-06-25T00:00:00Z,274,276,16013,2,0.000124899,0.017235996,0.017111097,2012,SJM
2013-06-21T00:00:00Z,273,264,14717,-9,-0.000611538,0.017938439,0.018549976,2013,SJM
2014-06-23T00:00:00Z,77,55,5557,-22,-0.003958971,0.009897427,0.013856397,2014,SJM
2015-06-25T00:00:00Z,88,63,6512,-25,-0.003839066,0.009674447,0.013513514,2015,SJM
2016-06-21T00:00:00Z,278,263,13908,-15,-0.001078516,0.01890998,0.019988496,2016,SJM
2017-06-19T00:00:00Z,286,266,13798,-20,-0.001449485,0.019278156,0.020727642,2017,SJM
2018-06-18T00:00:00Z,337,309,15120,-28,-0.001851852,0.020436508,0.02228836,2018,SJM
2010-03-01T00:00:00Z,59,114,8672,55,0.006342251,0.013145756,0.006803506,2010,JNJ
2011-02-25T00:00:00Z,70,118,8623,48,0.005566508,0.013684333,0.008117824,2011,JNJ
2012-02-23T00:00:00Z,72,114,8575,42,0.004897959,0.013294461,0.008396501,2012,JNJ
2013-02-22T00:00:00Z,65,110,8112,45,0.005547337,0.013560158,0.008012821,2013,JNJ
2014-02-21T00:00:00Z,61,112,8267,51,0.006169106,0.013547841,0.007378735,2014,JNJ
2015-02-24T00:00:00Z,77,110,8740,33,0.003775744,0.012585812,0.008810069,2015,JNJ
2016-02-24T00:00:00Z,771,998,50431,227,0.0045012,0.019789415,0.015288216,2016,JNJ
2017-02-27T00:00:00Z,899,1163,55701,264,0.004739592,0.020879338,0.016139746,2017,JNJ
2018-02-21T00:00:00Z,867,1137,55654,270,0.004851403,0.020429798,0.015578395,2018,JNJ
2019-02-20T00:00:00Z,952,1250,61190,298,0.004870077,0.020428175,0.015558098,2019,JNJ
2009-11-17T00:00:00Z,1527,2130,85626,603,0.007042254,0.024875622,0.017833368,2009,JCI
2010-11-12T00:00:00Z,1340,1837,79066,497,0.006285888,0.023233754,0.016947866,2010,JCI
2011-11-16T00:00:00Z,1274,1831,81013,557,0.00687544,0.022601311,0.015725871,2011,JCI
2012-11-16T00:00:00Z,1411,1618,78791,207,0.002627204,0.02053534,0.017908137,2012,JCI
2013-11-14T00:00:00Z,1408,1626,77696,218,0.002805807,0.020927718,0.018121911,2013,JCI
2014-11-14T00:00:00Z,1394,1587,78484,193,0.0024591,0.020220682,0.017761582,2014,JCI
2015-11-13T00:00:00Z,1372,1708,75939,336,0.004424604,0.022491737,0.018067133,2015,JCI
2016-11-23T00:00:00Z,1408,1916,85539,508,0.005938812,0.02239914,0.016460328,2016,JCI
2017-11-21T00:00:00Z,1440,1872,84118,432,0.005135643,0.022254452,0.017118809,2017,JCI
2018-11-20T00:00:00Z,1246,1831,78552,585,0.007447296,0.0233094,0.015862104,2018,JCI
2010-02-24T00:00:00Z,4064,4103,186567,39,0.00020904,0.021992099,0.021783059,2010,JPM
2011-02-28T00:00:00Z,4251,4362,206264,111,0.000538145,0.021147655,0.02060951,2011,JPM
2012-02-29T00:00:00Z,4110,3825,190914,-285,-0.001492819,0.020035199,0.021528018,2012,JPM
2013-02-28T00:00:00Z,4656,3969,202076,-687,-0.003399711,0.019641125,0.023040836,2013,JPM
2014-02-20T00:00:00Z,4271,3972,196189,-299,-0.001524041,0.020245783,0.021769824,2014,JPM
2015-02-24T00:00:00Z,4043,3707,181037,-336,-0.001855974,0.020476477,0.022332451,2015,JPM
2016-02-23T00:00:00Z,3884,3682,175689,-202,-0.001149759,0.020957487,0.022107246,2016,JPM
2017-02-28T00:00:00Z,3835,3577,171921,-258,-0.001500689,0.020806068,0.022306757,2017,JPM
2018-02-27T00:00:00Z,4028,3531,171485,-497,-0.002898213,0.020590722,0.023488935,2018,JPM
2019-02-26T00:00:00Z,4174,3610,186846,-564,-0.003018529,0.019320724,0.022339253,2019,JPM
2010-02-26T00:00:00Z,993,1366,64218,373,0.00580834,0.021271295,0.015462954,2010,JNPR
2011-02-25T00:00:00Z,927,1241,61103,314,0.005138864,0.020309968,0.015171105,2011,JNPR
2012-02-24T00:00:00Z,981,1311,60535,330,0.005451392,0.021656893,0.016205501,2012,JNPR
2013-02-26T00:00:00Z,971,1427,61274,456,0.007441982,0.023288834,0.015846852,2013,JNPR
2014-02-26T00:00:00Z,946,1389,58787,443,0.00753568,0.023627673,0.016091993,2014,JNPR
2015-02-20T00:00:00Z,1074,1557,64488,483,0.007489766,0.024144027,0.016654261,2015,JNPR
2016-02-19T00:00:00Z,1233,1718,70762,485,0.006853961,0.024278568,0.017424606,2016,JNPR
2017-02-24T00:00:00Z,1269,1648,70233,379,0.005396324,0.023464753,0.018068429,2017,JNPR
2018-02-23T00:00:00Z,1245,1511,66110,266,0.004023597,0.022855846,0.018832249,2018,JNPR
2019-02-22T00:00:00Z,1321,1545,67020,224,0.003342286,0.02305282,0.019710534,2019,JNPR
2010-02-12T00:00:00Z,1260,1083,63392,-177,-0.00279215,0.017084175,0.019876325,2010,KSU
2011-02-09T00:00:00Z,1348,1122,65293,-226,-0.003461321,0.017184078,0.020645398,2011,KSU
2012-02-08T00:00:00Z,1281,1130,64472,-151,-0.002342102,0.017526988,0.01986909,2012,KSU
2013-02-04T00:00:00Z,1237,1079,61543,-158,-0.002567311,0.017532457,0.020099768,2013,KSU
2014-01-31T00:00:00Z,1314,1122,63556,-192,-0.003020958,0.017653723,0.020674681,2014,KSU
2015-01-30T00:00:00Z,1195,938,56072,-257,-0.004583393,0.016728492,0.021311885,2015,KSU
2016-01-29T00:00:00Z,1127,860,53304,-267,-0.005009005,0.016133874,0.021142879,2016,KSU
2017-01-27T00:00:00Z,1027,801,50451,-226,-0.004479594,0.015876791,0.020356385,2017,KSU
2018-01-26T00:00:00Z,997,870,50692,-127,-0.002505326,0.017162471,0.019667798,2018,KSU
2019-01-25T00:00:00Z,1020,939,50574,-81,-0.001601613,0.018566853,0.020168466,2019,KSU
2010-02-26T00:00:00Z,660,1084,44298,424,0.009571538,0.024470631,0.014899093,2010,K
2011-02-25T00:00:00Z,664,1082,44288,418,0.009438223,0.024430997,0.014992775,2011,K
2012-02-29T00:00:00Z,674,1054,43859,380,0.008664128,0.024031556,0.015367427,2012,K
2013-02-26T00:00:00Z,748,1121,47752,373,0.007811191,0.023475457,0.015664265,2013,K
2014-02-24T00:00:00Z,756,1255,51611,499,0.009668482,0.024316522,0.01464804,2014,K
2015-02-25T00:00:00Z,817,1296,54487,479,0.008791088,0.02378549,0.014994402,2015,K
2016-02-24T00:00:00Z,899,1491,60013,592,0.009864529,0.024844617,0.014980088,2016,K
2017-02-21T00:00:00Z,1022,1724,67744,702,0.010362541,0.025448748,0.015086207,2017,K
2018-02-20T00:00:00Z,1073,1879,73130,806,0.011021469,0.02569397,0.014672501,2018,K
2019-02-25T00:00:00Z,1055,1788,69380,733,0.010565004,0.025771116,0.015206111,2019,K
2011-02-24T00:00:00Z,2594,2808,113513,214,0.001885247,0.024737255,0.022852008,2011,KEY
2012-02-27T00:00:00Z,2454,2765,112983,311,0.002752627,0.024472708,0.021720082,2012,KEY
2013-02-26T00:00:00Z,2467,2903,116147,436,0.003753864,0.024994188,0.021240325,2013,KEY
2014-02-26T00:00:00Z,2370,2946,116903,576,0.004927162,0.02520038,0.020273218,2014,KEY
2015-03-02T00:00:00Z,1872,2355,96178,483,0.005021938,0.024485849,0.019463911,2015,KEY
2016-02-24T00:00:00Z,742,747,39658,5,0.000126078,0.018836048,0.01870997,2016,KEY
2017-02-28T00:00:00Z,2427,3037,119306,610,0.005112903,0.025455551,0.020342648,2017,KEY
2018-02-26T00:00:00Z,2202,2640,106055,438,0.004129933,0.024892744,0.020762812,2018,KEY
2019-02-25T00:00:00Z,2148,2466,105338,318,0.003018854,0.023410355,0.020391502,2019,KEY
2014-12-22T00:00:00Z,806,1455,56348,649,0.011517711,0.02582168,0.014303968,2014,KEYS
2015-12-21T00:00:00Z,816,1522,58026,706,0.01216696,0.026229621,0.014062662,2015,KEYS
2016-12-19T00:00:00Z,872,1506,59675,634,0.010624214,0.025236699,0.014612484,2016,KEYS
2017-12-20T00:00:00Z,989,1745,66739,756,0.011327709,0.026146631,0.014818921,2017,KEYS
2018-12-18T00:00:00Z,993,1752,65124,759,0.01165469,0.026902524,0.015247835,2018,KEYS
2010-02-24T00:00:00Z,631,1127,44406,496,0.011169662,0.025379453,0.014209791,2010,KMB
2011-02-23T00:00:00Z,626,1055,41301,429,0.010387158,0.025544176,0.015157018,2011,KMB
2012-02-29T00:00:00Z,532,995,36935,463,0.012535535,0.026939218,0.014403682,2012,KMB
2013-02-22T00:00:00Z,507,969,35831,462,0.012893863,0.027043621,0.014149759,2013,KMB
2014-02-14T00:00:00Z,542,952,36005,410,0.011387307,0.026440772,0.015053465,2014,KMB
2015-02-18T00:00:00Z,498,864,34308,366,0.010668066,0.025183631,0.014515565,2015,KMB
2016-02-11T00:00:00Z,502,866,34092,364,0.010676992,0.025401854,0.014724862,2016,KMB
2017-02-08T00:00:00Z,463,758,31090,295,0.009488582,0.02438083,0.014892248,2017,KMB
2018-02-08T00:00:00Z,433,798,31408,365,0.011621243,0.025407539,0.013786296,2018,KMB
2019-02-07T00:00:00Z,456,862,32720,406,0.012408313,0.026344743,0.01393643,2019,KMB
2011-02-28T00:00:00Z,846,1183,66533,337,0.005065156,0.01778065,0.012715495,2011,KIM
2012-02-27T00:00:00Z,850,1176,66166,326,0.004927002,0.017773479,0.012846477,2012,KIM
2013-02-27T00:00:00Z,769,1240,66501,471,0.0070826,0.018646336,0.011563736,2013,KIM
2014-02-26T00:00:00Z,782,1267,65950,485,0.007354056,0.019211524,0.011857468,2014,KIM
2015-02-27T00:00:00Z,826,1319,68048,493,0.007244886,0.019383376,0.01213849,2015,KIM
2016-02-26T00:00:00Z,814,1212,64054,398,0.006213507,0.018921535,0.012708028,2016,KIM
2017-02-27T00:00:00Z,770,1185,61746,415,0.006721083,0.019191527,0.012470443,2017,KIM
2018-02-23T00:00:00Z,774,1255,61431,481,0.007829923,0.020429425,0.012599502,2018,KIM
2019-02-15T00:00:00Z,421,910,44733,489,0.010931527,0.020342924,0.009411397,2019,KIM
2011-03-02T00:00:00Z,2162,2642,152147,480,0.003154844,0.017364785,0.014209942,2011,KMI
2012-02-23T00:00:00Z,2202,2763,157138,561,0.00357011,0.017583271,0.01401316,2012,KMI
2013-03-01T00:00:00Z,1950,2236,129748,286,0.002204273,0.017233406,0.015029133,2013,KMI
2014-02-24T00:00:00Z,1914,2187,122239,273,0.00223333,0.01789118,0.015657851,2014,KMI
2015-02-23T00:00:00Z,1616,1778,92510,162,0.001751162,0.019219544,0.017468382,2015,KMI
2016-02-16T00:00:00Z,1658,1761,88759,103,0.001160446,0.019840242,0.018679796,2016,KMI
2017-02-10T00:00:00Z,1592,1657,84119,65,0.000772715,0.019698285,0.01892557,2017,KMI
2018-02-09T00:00:00Z,1673,1781,89178,108,0.001211061,0.019971293,0.018760232,2018,KMI
2019-02-08T00:00:00Z,1719,1752,90293,33,0.000365477,0.019403498,0.019038021,2019,KMI
2009-08-07T00:00:00Z,1222,1502,67933,280,0.004121708,0.02211002,0.017988312,2009,KLAC
2010-08-06T00:00:00Z,1099,1595,64027,496,0.007746732,0.024911366,0.017164634,2010,KLAC
2011-08-05T00:00:00Z,1077,1373,56149,296,0.005271688,0.024452795,0.019181107,2011,KLAC
2012-08-06T00:00:00Z,1066,1300,54662,234,0.004280853,0.023782518,0.019501665,2012,KLAC
2013-08-08T00:00:00Z,1117,1323,55410,206,0.00371774,0.023876557,0.020158816,2013,KLAC
2014-08-08T00:00:00Z,1093,1301,55104,208,0.003774681,0.023609901,0.019835221,2014,KLAC
2015-08-07T00:00:00Z,1325,1591,66336,266,0.004009889,0.02398396,0.019974071,2015,KLAC
2016-08-05T00:00:00Z,1334,1644,68890,310,0.004499927,0.023864131,0.019364204,2016,KLAC
2017-08-04T00:00:00Z,1261,1577,65220,316,0.00484514,0.024179699,0.01933456,2017,KLAC
2018-08-06T00:00:00Z,1279,1531,66329,252,0.003799243,0.02308191,0.019282667,2018,KLAC
2011-03-18T00:00:00Z,357,471,26036,114,0.004378553,0.018090336,0.013711784,2011,KSS
2012-03-16T00:00:00Z,404,502,26607,98,0.003683241,0.018867215,0.015183974,2012,KSS
2013-03-22T00:00:00Z,358,473,24731,115,0.004650034,0.019125794,0.014475759,2013,KSS
2014-03-21T00:00:00Z,341,494,25081,153,0.006100235,0.019696184,0.013595949,2014,KSS
2015-03-20T00:00:00Z,338,500,24040,162,0.006738769,0.020798669,0.0140599,2015,KSS
2016-03-18T00:00:00Z,371,494,24386,123,0.005043878,0.020257525,0.015213647,2016,KSS
2017-03-17T00:00:00Z,351,452,23011,101,0.004389205,0.01964278,0.015253574,2017,KSS
2018-03-23T00:00:00Z,362,500,24303,138,0.005678311,0.020573592,0.01489528,2018,KSS
2019-03-22T00:00:00Z,414,491,25267,77,0.003047453,0.019432461,0.016385008,2019,KSS
2016-03-03T00:00:00Z,1063,1443,65350,380,0.005814843,0.022081102,0.016266259,2016,KHC
2017-02-23T00:00:00Z,1064,1526,61884,462,0.007465581,0.024659039,0.017193459,2017,KHC
2018-02-16T00:00:00Z,1099,1622,62900,523,0.008314785,0.025786963,0.017472178,2018,KHC
2012-03-27T00:00:00Z,557,1098,42814,541,0.012636054,0.025645817,0.013009763,2012,KR
2013-04-02T00:00:00Z,574,1114,46022,540,0.011733519,0.024205815,0.012472296,2013,KR
2014-04-01T00:00:00Z,563,1111,47277,548,0.01159126,0.023499799,0.011908539,2014,KR
2015-03-31T00:00:00Z,557,1134,46187,577,0.012492693,0.024552363,0.01205967,2015,KR
2016-03-29T00:00:00Z,588,1179,48898,591,0.012086384,0.024111416,0.012025032,2016,KR
2017-03-28T00:00:00Z,580,1138,45849,558,0.012170385,0.024820607,0.012650221,2017,KR
2018-04-03T00:00:00Z,608,1199,47792,591,0.012366086,0.025087881,0.012721794,2018,KR
2019-04-02T00:00:00Z,593,1159,47366,566,0.0119495,0.024469028,0.012519529,2019,KR
2010-03-26T00:00:00Z,886,1207,51051,321,0.00628783,0.023643024,0.017355194,2010,LB
2011-03-18T00:00:00Z,830,1140,49368,310,0.006279371,0.023091881,0.01681251,2011,LB
2012-03-23T00:00:00Z,781,1231,50324,450,0.008942055,0.02446149,0.015519434,2012,LB
2013-03-22T00:00:00Z,795,1262,52603,467,0.008877821,0.023991027,0.015113206,2013,LB
2014-03-21T00:00:00Z,696,1165,49772,469,0.009422969,0.023406735,0.013983766,2014,LB
2015-03-20T00:00:00Z,684,1102,48087,418,0.008692578,0.022916797,0.014224219,2015,LB
2016-03-18T00:00:00Z,679,1142,48285,463,0.009588899,0.023651237,0.014062338,2016,LB
2017-03-17T00:00:00Z,711,1129,47909,418,0.008724874,0.02356551,0.014840635,2017,LB
2018-03-23T00:00:00Z,742,1165,50128,423,0.008438398,0.023240504,0.014802107,2018,LB
2019-03-22T00:00:00Z,759,1164,51052,405,0.007933088,0.022800282,0.014867194,2019,LB
2012-02-29T00:00:00Z,819,1565,73183,746,0.010193624,0.021384748,0.011191124,2012,LLL
2013-02-27T00:00:00Z,855,1531,74364,676,0.00909042,0.020587919,0.011497499,2013,LLL
2014-02-25T00:00:00Z,261,442,24850,181,0.007283702,0.01778672,0.010503018,2014,LLL
2015-02-26T00:00:00Z,256,467,25406,211,0.008305125,0.018381485,0.01007636,2015,LLL
2016-02-26T00:00:00Z,322,457,25817,135,0.005229113,0.017701515,0.012472402,2016,LLL
2017-02-23T00:00:00Z,866,1632,74858,766,0.010232707,0.021801277,0.01156857,2017,LLL
2018-02-22T00:00:00Z,831,1652,73829,821,0.011120291,0.022376031,0.01125574,2018,LLL
2019-02-21T00:00:00Z,856,1693,78080,837,0.010719775,0.021682889,0.010963115,2019,LLL
2012-02-24T00:00:00Z,861,1217,52151,356,0.006826331,0.023336082,0.016509751,2012,LH
2013-02-26T00:00:00Z,841,1227,53690,386,0.007189421,0.022853418,0.015663997,2013,LH
2014-02-25T00:00:00Z,946,1257,56748,311,0.005480369,0.02215056,0.016670191,2014,LH
2015-02-26T00:00:00Z,1216,1589,72311,373,0.005158275,0.021974527,0.016816252,2015,LH
2016-02-29T00:00:00Z,1372,1676,82165,304,0.003699872,0.02039798,0.016698107,2016,LH
2017-02-27T00:00:00Z,1362,1722,81810,360,0.00440044,0.021048772,0.016648331,2017,LH
2018-02-27T00:00:00Z,1457,1920,87983,463,0.00526238,0.021822398,0.016560017,2018,LH
2019-02-28T00:00:00Z,1573,1975,92493,402,0.004346275,0.021352967,0.017006692,2019,LH
2009-08-27T00:00:00Z,792,1311,51061,519,0.010164313,0.025675173,0.01551086,2009,LRCX
2010-08-23T00:00:00Z,798,1273,47670,475,0.009964338,0.026704426,0.016740088,2010,LRCX
2011-08-19T00:00:00Z,804,1200,48799,396,0.00811492,0.024590668,0.016475747,2011,LRCX
2012-08-22T00:00:00Z,803,1338,54690,535,0.00978241,0.024465167,0.014682757,2012,LRCX
2013-08-27T00:00:00Z,846,1249,53351,403,0.007553748,0.023410995,0.015857247,2013,LRCX
2014-08-26T00:00:00Z,849,1195,51207,346,0.006756889,0.023336653,0.016579764,2014,LRCX
2015-08-13T00:00:00Z,190,213,11748,23,0.00195778,0.018130746,0.016172966,2015,LRCX
2016-08-17T00:00:00Z,919,1349,56019,430,0.007675967,0.024081115,0.016405148,2016,LRCX
2017-08-15T00:00:00Z,905,1261,52934,356,0.006725356,0.023822118,0.017096762,2017,LRCX
2018-08-14T00:00:00Z,932,1320,56216,388,0.00690195,0.02348086,0.01657891,2018,LRCX
2017-07-25T00:00:00Z,699,933,44522,234,0.005255829,0.020955932,0.015700103,2017,LW
2018-07-26T00:00:00Z,706,1018,46146,312,0.006761149,0.022060417,0.015299268,2018,LW
2010-02-25T00:00:00Z,742,1102,47955,360,0.007507038,0.022979877,0.015472839,2010,LEG
2011-02-24T00:00:00Z,811,1102,49089,291,0.005928008,0.022449021,0.016521013,2011,LEG
2012-02-24T00:00:00Z,822,1130,49236,308,0.006255585,0.022950686,0.016695101,2012,LEG
2013-02-28T00:00:00Z,805,1153,50272,348,0.006922342,0.022935232,0.01601289,2013,LEG
2014-02-26T00:00:00Z,863,1205,52175,342,0.006554863,0.023095352,0.016540489,2014,LEG
2015-02-26T00:00:00Z,904,1297,56354,393,0.006973773,0.023015225,0.016041452,2015,LEG
2016-02-25T00:00:00Z,903,1333,54794,430,0.007847575,0.024327481,0.016479907,2016,LEG
2017-02-22T00:00:00Z,784,1126,49653,342,0.006887801,0.022677381,0.01578958,2017,LEG
2018-02-22T00:00:00Z,770,1223,52115,453,0.008692315,0.023467332,0.014775017,2018,LEG
2019-02-27T00:00:00Z,884,1350,55896,466,0.008336911,0.024151997,0.015815085,2019,LEG
2012-01-30T00:00:00Z,1325,1454,86115,129,0.001497997,0.016884399,0.015386402,2012,LEN
2013-01-29T00:00:00Z,1205,1590,87763,385,0.004386814,0.018116974,0.01373016,2013,LEN
2014-01-28T00:00:00Z,1377,1899,100482,522,0.00519496,0.018898907,0.013703947,2014,LEN
2015-01-23T00:00:00Z,1142,1689,88768,547,0.00616213,0.019027127,0.012864996,2015,LEN
2016-01-22T00:00:00Z,1114,1603,86355,489,0.005662672,0.018562909,0.012900237,2016,LEN
2017-01-20T00:00:00Z,1058,1504,84655,446,0.005268443,0.017766228,0.012497785,2017,LEN
2018-01-25T00:00:00Z,1089,1556,82706,467,0.005646507,0.018813629,0.013167122,2018,LEN
2019-01-28T00:00:00Z,1002,1374,79782,372,0.004662706,0.01722193,0.012559224,2019,LEN
2010-02-22T00:00:00Z,993,1177,53760,184,0.003422619,0.021893601,0.018470982,2010,LLY
2011-02-22T00:00:00Z,984,1212,53088,228,0.004294756,0.022830018,0.018535262,2011,LLY
2012-02-24T00:00:00Z,874,1134,49447,260,0.005258155,0.022933646,0.017675491,2012,LLY
2013-02-21T00:00:00Z,823,1093,47009,270,0.005743581,0.023250867,0.017507286,2013,LLY
2014-02-19T00:00:00Z,923,1112,47574,189,0.003972758,0.023374112,0.019401354,2014,LLY
2015-02-19T00:00:00Z,961,1169,51737,208,0.004020334,0.022595048,0.018574714,2015,LLY
2016-02-19T00:00:00Z,984,1242,55142,258,0.004678829,0.022523666,0.017844837,2016,LLY
2017-02-21T00:00:00Z,1011,1272,54873,261,0.004756438,0.023180799,0.018424362,2017,LLY
2018-02-20T00:00:00Z,1069,1352,57545,283,0.00491789,0.023494656,0.018576766,2018,LLY
2019-02-19T00:00:00Z,1093,1395,57593,302,0.005243693,0.024221694,0.018978001,2019,LLY
2011-02-25T00:00:00Z,3152,3811,151064,659,0.004362389,0.025227718,0.020865329,2011,LNC
2012-02-23T00:00:00Z,2641,3146,124015,505,0.004072088,0.025367899,0.021295811,2012,LNC
2013-03-01T00:00:00Z,2570,3180,121646,610,0.00501455,0.026141427,0.021126876,2013,LNC
2014-02-25T00:00:00Z,2526,3137,119472,611,0.005114169,0.026257198,0.021143029,2014,LNC
2015-02-26T00:00:00Z,2505,3085,117520,580,0.00493533,0.026250851,0.021315521,2015,LNC
2016-02-25T00:00:00Z,2493,2993,115160,500,0.004341785,0.025989927,0.021648142,2016,LNC
2017-02-23T00:00:00Z,2535,3040,118449,505,0.004263438,0.025665054,0.021401616,2017,LNC
2018-02-22T00:00:00Z,2525,3044,116006,519,0.004473907,0.026240022,0.021766116,2018,LNC
2019-02-20T00:00:00Z,2565,3159,118772,594,0.005001179,0.026597178,0.021595999,2019,LNC
2018-03-23T00:00:00Z,244,289,18173,45,0.002476201,0.015902713,0.013426512,2018,LIN
2019-03-18T00:00:00Z,751,1412,63966,661,0.010333615,0.022074227,0.011740612,2019,LIN
2011-02-25T00:00:00Z,734,818,46771,84,0.001795985,0.01748947,0.015693485,2011,LKQ
2012-02-27T00:00:00Z,796,1002,53379,206,0.003859196,0.018771427,0.014912231,2012,LKQ
2013-03-01T00:00:00Z,748,1003,52523,255,0.004855016,0.019096396,0.01424138,2013,LKQ
2014-03-03T00:00:00Z,856,1012,55868,156,0.002792296,0.018114126,0.01532183,2014,LKQ
2015-03-02T00:00:00Z,900,1136,61091,236,0.003863089,0.01859521,0.014732121,2015,LKQ
2016-02-25T00:00:00Z,1030,1160,67089,130,0.001937725,0.017290465,0.01535274,2016,LKQ
2017-02-27T00:00:00Z,1102,1144,66374,42,0.000632778,0.017235665,0.016602887,2017,LKQ
2018-02-28T00:00:00Z,1202,1218,70526,16,0.000226867,0.017270227,0.01704336,2018,LKQ
2019-03-01T00:00:00Z,1315,1454,78075,139,0.001780339,0.018623119,0.016842779,2019,LKQ
2011-02-25T00:00:00Z,684,1319,55894,635,0.01136079,0.02359824,0.012237449,2011,LMT
2012-02-23T00:00:00Z,717,1315,58678,598,0.010191213,0.022410443,0.01221923,2012,LMT
2013-02-28T00:00:00Z,768,1427,63061,659,0.010450199,0.022628883,0.012178684,2013,LMT
2014-02-14T00:00:00Z,777,1463,63628,686,0.010781417,0.022993022,0.012211605,2014,LMT
2015-02-09T00:00:00Z,774,1563,64590,789,0.012215513,0.024198792,0.011983279,2015,LMT
2016-02-24T00:00:00Z,870,1731,75177,861,0.011452971,0.023025659,0.011572688,2016,LMT
2017-02-09T00:00:00Z,167,292,15253,125,0.008195109,0.019143775,0.010948666,2017,LMT
2018-02-06T00:00:00Z,903,1788,75074,885,0.011788369,0.023816501,0.012028132,2018,LMT
2019-02-08T00:00:00Z,929,1871,74390,942,0.012662992,0.02515123,0.012488238,2019,LMT
2010-02-24T00:00:00Z,2620,2021,106096,-599,-0.00564583,0.019048786,0.024694616,2010,L
2011-02-23T00:00:00Z,2093,1908,93295,-185,-0.001982957,0.020451257,0.022434214,2011,L
2012-02-22T00:00:00Z,1984,1807,91025,-177,-0.001944521,0.019851689,0.02179621,2012,L
2013-02-22T00:00:00Z,1905,1746,88633,-159,-0.001793914,0.019699209,0.021493123,2013,L
2014-02-24T00:00:00Z,512,441,23776,-71,-0.002986205,0.018548116,0.02153432,2014,L
2015-02-24T00:00:00Z,539,432,22696,-107,-0.004714487,0.019034191,0.023748678,2015,L
2016-02-19T00:00:00Z,509,415,20904,-94,-0.004496747,0.01985266,0.024349407,2016,L
2017-02-16T00:00:00Z,500,411,21283,-89,-0.004181741,0.019311187,0.023492929,2017,L
2018-02-15T00:00:00Z,465,391,20702,-74,-0.003574534,0.018887064,0.022461598,2018,L
2019-02-13T00:00:00Z,479,388,20277,-91,-0.004487843,0.019134981,0.023622824,2019,L
2011-03-29T00:00:00Z,168,276,10922,108,0.009888299,0.025270097,0.015381798,2011,LOW
2012-04-02T00:00:00Z,518,999,36383,481,0.01322046,0.027457879,0.014237419,2012,LOW
2013-04-02T00:00:00Z,516,912,35463,396,0.011166568,0.025716944,0.014550376,2013,LOW
2014-03-31T00:00:00Z,523,927,36777,404,0.010985127,0.025205971,0.014220845,2014,LOW
2015-03-31T00:00:00Z,493,871,35638,378,0.010606656,0.024440204,0.013833548,2015,LOW
2016-03-29T00:00:00Z,580,1013,40385,433,0.010721803,0.025083571,0.014361768,2016,LOW
2017-04-04T00:00:00Z,579,1115,42984,536,0.012469756,0.025939885,0.013470128,2017,LOW
2018-04-02T00:00:00Z,595,1089,43187,494,0.011438627,0.025215921,0.013777294,2018,LOW
2019-04-02T00:00:00Z,687,1210,48754,523,0.010727325,0.024818476,0.014091151,2019,LOW
